time;AT;BE;BG;CH;CZ;DE;DK;EE;ES;FI;FR;HR;HU;IE;IT;LT;LU;LV;ME;MK;NL;NO;PL;PT;RO;RS;SE;SI;SK;UK
02.10.2015 10:00;7947.4;11018.98;4111;8123.28;8072.25;64676.625;4247.24;1053.4;31646;9719.1;56044;2041;5168.3925;3473.315;37497;1422;557.25;917;343.19;1166;12724.75;13926.4;21104.33;6297.2;6620;4227;15592;1607.97;3423;43270.5
02.10.2015 11:00;7779.8;10839.73;4053;7707.4;7937.28;63389.0675;4134.39;1031;31557;9564.1;54509;1977;5118.02;3479.625;36983;1397;548.25;912;336.69;1127;12665.5;13711.45;21119.5;6159.8;6489;4152;15228;1611.55;3423;42588
02.10.2015 12:00;7641.7;10633.605;4037;7628.04;7791.64;61812.4025;3976.45;1012.9;30491;9474.9;53042;1905;5074.5125;3430.63;38275;1361;538;884;335.28;1116;12544.75;13583.92;20708.84;6157.3;6423;4033;15125;1590.49;3386;41376
02.10.2015 13:00;7449;10571.77;3988;7745.59;7871.95;60278.8925;3830.27;986;29749;9361.4;51005;1850;5073.19;3363.595;38425;1314;526.5;863;330.01;1107;12415;13353.38;20383.6;6330.5;6392;3994;14792;1539.68;3346;41707
02.10.2015 14:00;7462.9;10444.2175;4001;7679.03;7742.68;59316.8275;3808.41;968.7;29423;9337;49398;1837;5032.4275;3355.6;38610;1294;526.75;835;329.47;1104;12439;13440.24;20025.08;6279.7;6450;3994;14563;1588.68;3324;41383
02.10.2015 15:00;7598.5;10469.94;4211;7511.5;7573.03;59977.47;4038.34;963.4;29359;9352.9;48933;1855;5008.4275;3376.54;37861;1295;532;842;331.56;1124;12756.25;13677.61;19872.54;6210.6;6520;4057;14911;1593.99;3325;42339
02.10.2015 16:00;7797.2;10436.3775;4682;7492.43;7589.23;60796.4275;4035.51;1033.4;29089;9786.1;50045;1990;5194.3875;3460.205;37626;1374;546.25;895;360.92;1325;12494.25;13601.55;20844.7;5994.5;7240;4607;15524;1518.48;3325;43258
02.10.2015 17:00;7830.4;10618.1975;4736;7386.88;8077;63662.0625;4022.88;1011.6;29536;9668.4;52537;2284;5464;3503.475;40140;1374;556.75;907;390.25;1439;12819.75;13633.55;22291.19;5906.3;7555;5102;15609;1630.83;3614;43927.5
02.10.2015 18:00;7271.3;10651.7875;4451;7405.55;7694.14;61424.915;3814.3;956.2;31533;9208.3;52513;2228;5290.9825;3635.06;37786;1280;556.5;850;381.43;1393;12803.5;13491.71;21710.51;6365.2;7194;5010;14874;1566.75;3512;45482.5
02.10.2015 19:00;6656.9;10002.9075;4177;7027.58;7117.57;56868.655;3652.34;872.4;31045;9029.5;49282;2042;4943.4625;3617.385;34724;1145;510.75;762;360.47;1339;11825;13215.11;20144.41;6500.9;6610;4770;14003;1567.53;3289;42949.5
02.10.2015 20:00;6494.3;9889.3925;3903;6800.35;6635.29;52778.6825;3507.36;785.6;28158;8744.7;49633;1927;4654.1625;3368.025;31348;1021;504.25;674;338.32;1367;10816.75;12802.65;18549.63;6115;6126;4417;13480;1447.39;3108;39883
02.10.2015 21:00;6061;9630.6925;3513;6538.09;6241.48;48542.7825;3307.57;727.7;26155;8281.7;50467;1739;4526.1925;3037.495;28681;947;482;597;323.58;1256;10064.75;12332.81;17211.58;5729.6;5752;4096;12789;1340.83;3108;36437
02.10.2015 22:00;5493.9;8969.7675;3280;6106.77;5676.31;45100.2525;3063.86;693.1;24762;7908.1;46479;1536;4252.2425;2737.86;26070;906;451;552;294.32;117;9089.5;11968.32;16038.98;5257.7;5520;3696;11900;1236.82;2874;32703.5
02.10.2015 23:00;5243.7;8468.9175;3163;5906.27;5538.13;42872.06;2833.1;672.9;23419;7703.2;43281;1390;4047.03;2515.435;24456;884;431.25;534;265.21;959;8423.75;11659.18;15356.01;4866;5389;3357;11399;1186.22;2725;29569.5
03.10.2015 00:00;5178.8;8084.68;3126;5945.98;5513.71;41591.465;2753.82;661.1;22296;7651.4;41407;1318;3839.355;2343.305;23415;875;420;527;248.78;890;7964.75;11609.34;14886.69;4606.1;5325;3076;11235;1126.4;2684;28149.5
03.10.2015 01:00;5042.7;7884.11;3121;5932.09;5548.26;41202.8825;2723.94;658.8;21614;7671.2;38912;1294;3758.495;2196.29;23002;874;417.5;533;238.38;870;7777.5;11620.06;14832.49;4441.1;5337;2920;11211;1148.84;2677;27233
03.10.2015 02:00;5031.7;7827.5525;3179;6146.69;5621.81;41188.79;2752.95;674.5;21308;7783.9;37592;1299;3766.695;2087.395;22917;898;417;555;231.93;862;7764.5;11674.15;14931.89;4313.8;5419;2949;11463;1143.9;2677;26381
03.10.2015 03:00;5295.8;7923.7125;3299;5993.78;5555.43;40999.285;2877.31;713.5;21275;8123.8;37986;1361;3866.3875;2073.495;23310;964;423.5;597;240.4;885;7880.5;11887.21;15182.25;4257.5;5536;3021;11820;1152.09;2717;26140
03.10.2015 04:00;5758.4;8297.39;3481;6150.15;5841.44;41406.3475;3113.91;736.7;21645;8044.4;39955;1520;4136.88;2088.705;25217;1033;404.25;642;258.29;923;8400.5;12163.06;15699.71;4254.1;5706;3258;12268;1257.97;2838;26675
03.10.2015 05:00;6216.5;8665.375;3823;6175.83;6078.1;43270.2;3395.38;808.8;22779;8353.1;42067;1641;4430.1375;2191.91;27755;1142;419.75;723;291.91;941;9241.5;12447.56;16827.1;4316.5;5945;3714;12626;1407.3;2982;30379
03.10.2015 06:00;6590.9;9124.5725;3970;5762.29;6470.76;45680.915;3730.22;869.2;23691;8642.8;44094;1789;4594.975;2407.835;30672;1220;437.5;785;322;1020;10089.75;12935.98;18169.79;4325.4;5976;4024;13643;1527.87;3116;34095
03.10.2015 07:00;6829;9613.2575;3944;6096.2;6727.38;47685.4375;3809.22;889.4;25714;8712.6;46790;1869;4698.2775;2696.27;32530;1248;462.25;811;339.9;1072;10831;13496.41;18889.74;4597.1;5983;4170;14204;1552.72;3116;38044
03.10.2015 08:00;6890.8;9837.5125;3883;6218.36;6837.79;49353.5475;3675.57;886.8;27289;8655;47974;1916;4752.27;3015.605;32329;1245;471.25;800;346.94;1097;10963.75;13614.8;19090.84;4927.2;5918;4146;14380;1551.55;3247;40045
03.10.2015 09:00;6991.1;9899.6675;3831;6284.48;6908.22;50454.2875;3596.96;877.5;27731;8641;48725;1956;4778.555;3152.965;31626;1238;484.75;782;344.48;1118;10914.5;13468.91;19095.94;5132.8;5822;4185;14297;1542.39;3285;40489
03.10.2015 10:00;6777.3;9826.6225;3765;6368.97;6723.03;49803.5575;3506.13;873.6;27801;8575.1;50596;1943;4751.5325;3188.32;30350;1222;488.25;777;345.18;1104;10758.25;13147.55;18844.13;5271.3;5797;4116;14060;1510.32;3209;40550.5
03.10.2015 11:00;6540.8;9567.56;3665;6306.7;6598.49;47799.72;3439.28;866.4;27853;8525.8;48967;1866;4635.5075;3198.265;28743;1188;460;767;338.11;1115;10475.75;12929.57;18705.34;5350.1;5750;4053;13764;1417.54;3113;40204
03.10.2015 12:00;6394.3;9327.995;3608;6193.81;6516.46;46300.38;3374.18;858.4;27197;8524.2;46800;1773;4584.4875;3163.63;28744;1165;448;755;336.43;1091;10219.25;12860.62;18078.78;5244.3;5668;3939;13357;1335.59;3113;39432
03.10.2015 13:00;6350.9;8983.665;3610;6044.06;6490.03;45732.785;3331.91;850.2;25771;8619.6;44895;1719;4549.72;3058.63;28452;1157;438.5;746;334.64;1083;10070;12878.2;17747.98;5186.1;5689;3878;13501;1330.24;3005;38552
03.10.2015 14:00;6388.6;8989.6125;3673;5979.21;6360.05;45768.9375;3381.59;858.3;25074;8808.2;43579;1700;4545.0125;2999.845;28426;1158;443.5;747;331.33;1084;10256.5;12980.4;17440.49;5118.6;5793;3832;13733;1308.4;3035;38004.5
03.10.2015 15:00;6496.1;9157.22;3857;6199.07;6157.28;47562.0675;3682.79;880.3;24870;9096.5;43369;1715;4540.9675;3019.395;29075;1180;456.75;764;330.29;1099;10791.5;13125.66;17375.41;5035.2;5951;3884;14057;1341.56;3024;38954
03.10.2015 16:00;6598.1;9353.8225;4392;6259.03;6421;49616.595;3804.76;956.8;24916;9562;44980;1869;4767.4275;3150.19;30371;1293;476.25;847;362.27;1289;10991.25;13477.38;18567.5;4996.1;6744;4418;14361;1462.7;3156;41013.5
03.10.2015 17:00;6659.4;9747.4225;4508;6408.16;6810.63;52360.9325;3781.26;948.4;25507;9474.1;47955;2145;5092.8075;3253.535;33983;1308;496.25;853;389.26;1407;11487;13733.83;19635.63;5115.7;7143;4935;14456;1415.63;3303;42332.5
03.10.2015 18:00;6295.8;9765.2075;4225;6493.84;6576.93;50735.0275;3567.73;896.4;27876;9097;47982;2088;4888.665;3398.665;32346;1226;500.5;800;378.84;1343;11475;13324.31;18900.66;5699.4;6743;4814;13762;1350.53;3227;43286
03.10.2015 19:00;5869.5;9218.905;3941;6338.72;6174.11;48087.205;3348.15;828;28063;9030;45313;1932;4576.1075;3330.21;29690;1109;469;725;355.38;1254;10753.5;13035.87;17699.48;5910.4;6193;4590;13226;1427.91;3057;40779
03.10.2015 20:00;5733.3;9062.4575;3729;6133.5;5873.65;46270.8875;3094.04;762.2;26179;8894;46267;1873;4274.405;3103.07;27597;999;479.25;647;333.64;1305;10082.5;12717.31;16489.91;5533.5;5711;4240;12357;1300.83;2913;38086.5
03.10.2015 21:00;5451.5;8916.29;3401;6050.55;5548.86;43097.9225;2862.78;712.6;24381;8497.5;47771;1690;4040.855;2840.15;25536;921;456.5;587;316.42;1205;9327.5;12330.35;15380.9;5191.7;5357;3948;12311;1175.93;2760;35291
03.10.2015 22:00;5150.5;8373.085;3167;5717.13;5376.22;40237.56;2697.85;679.3;22944;8136.4;44810;1487;3792.85;2585.275;23357;873;428.25;549;290.93;1091;8486.5;11887.16;14251.21;4878.4;5110;3657;11841;1114.27;2682;31908
03.10.2015 23:00;4857.8;7912.9125;3043;5568.94;5249.92;38259.535;2562.87;660.5;21624;7923.5;41956;1348;3640.045;2408.58;21610;852;402.75;531;261.98;951;7882.25;11636.73;13645.34;4570.5;5005;3272;11594;1071.25;2566;28667.5
04.10.2015 00:00;4749.8;7600.1175;3008;5548.75;5243.93;37130.175;2499.1;651.2;20535;7868.9;39914;1273;3497.26;2270.515;20599;842;390.25;524;240.99;883;7560.25;11486.23;13313.63;4307.9;4856;2980;11412;1042.82;2513;27701.5
04.10.2015 01:00;4573.8;7440.05;2968;5506.73;5213.68;36942.7075;2474.42;650.8;19956;7856.7;37018;1238;3445.925;2137.54;20203;841;382.25;522;231.78;870;7411.75;11417.65;13170.18;4161.5;4874;2862;11307;1039.28;2494;26752
04.10.2015 02:00;4542.7;7319.115;3008;5480.26;5205.78;37315.805;2471.64;662.3;19721;7921.3;35547;1235;3437.185;2050.22;20065;856;379.5;541;228.12;856;7370.75;11457.82;13147.89;4068.9;4939;2829;11177;1030.11;2504;25903
04.10.2015 03:00;4692.4;7462.8075;3089;5503.8;5180.89;37830.36;2525.4;685.3;19547;8117.3;35536;1278;3500.1675;2014.805;20310;908;382;574;234.21;870;7389.25;11540.78;13258.65;4037.2;4947;2887;11321;1043.98;2496;25474
04.10.2015 04:00;4981.9;7623.4125;3212;5604.88;5363.37;38688.5075;2684.68;697.6;19901;8055.3;36603;1368;3645.5825;2014.18;21066;947;361;603;248.7;897;7596;11743.66;13364.74;4042.1;4947;3012;11711;1117.9;2596;25685.5
04.10.2015 05:00;5347.4;7875.325;3556;5513.92;5602.19;40504.4;2889.27;767.5;20443;8087.7;37612;1425;3884.115;2051.385;21454;1040;368;670;281.67;994;8025.25;12061.13;13783.19;4091.2;5051;3344;12064;1189.96;2596;27566
04.10.2015 06:00;5639.2;8259.44;3783;5320.42;6055.78;43732.895;3199.04;819.7;20555;8309.7;39004;1557;4154.5975;2147.315;22983;1135;388.75;747;326.46;1088;8710;12500.65;14927.8;4019.6;5140;3746;12900;1313.93;2914;30039
04.10.2015 07:00;5884.8;8799.4325;3815;5556.15;6466.2;46377.805;3435.37;850.5;22086;8574.6;41746;1702;4364.81;2328.01;24833;1175;415.25;774;369.05;1206;9429;13012.04;15868.86;4219.9;5141;3992;13520;1353.48;3122;34025
04.10.2015 08:00;6160.8;9153.805;3772;5819.93;6787.91;48554.805;3562.56;858.7;23988;8709.1;43838;1807;4453.05;2625.83;25719;1179;436.75;772;363.2;1265;9725.75;13197.46;16389.88;4565.2;5136;4091;13949;1426.01;3207;36961.5
04.10.2015 09:00;6315.1;9438.675;3770;5959.39;6928.84;50613.6075;3594.78;856.3;24658;8598.2;45247;1878;4478.2525;2853.885;26490;1169;461.25;763;379.77;1282;9752.75;13099.36;16461.7;4871.2;5157;4163;13897;1455.55;3199;38519.5
04.10.2015 10:00;6076.9;9438.2025;3696;6034.15;6716.45;49559.6925;3554.97;851;25143;8580.5;47359;1842;4394.1975;2996.19;25897;1166;478;754;382.88;1293;9701;12981.7;16463.35;5146.5;5167;4055;13846;1387.78;3199;39113.5
04.10.2015 11:00;5892.4;9139.655;3616;5897.42;6615.97;47917.63;3500.5;845.6;25649;8514.2;45405;1724;4268.985;3071.985;25353;1158;456;747;365.1;1305;9519.75;12864.73;16439.49;5280.5;5108;3939;13882;1298.27;2972;39265
04.10.2015 12:00;5746.3;8870.8025;3577;5947.07;6510.57;46548.7775;3437.65;841.1;25323;8529;42988;1625;4262.0175;3101.69;24723;1144;435.75;739;348.93;1279;9312.5;12797.57;15980.6;5128;5110;3800;13827;1304.65;2905;22720.5
04.10.2015 13:00;5668;8638.385;3657;6019.93;6528.04;46151.06;3402.15;846.5;24083;8602.1;41390;1557;4208.2225;2992.99;24482;1145;423.5;737;356.02;1241;9229;12814.91;15660.53;4964.6;5155;3714;13929;1256.57;2855;6420.5
04.10.2015 14:00;5754.4;8537.1475;3768;5968.43;6439.55;46620.8475;3476.47;859.4;23297;8675.6;40407;1539;4210.0375;2917.14;24342;1153;424.25;745;359.25;1238;9517.25;12910.13;15517.64;4892.7;5264;3673;13988;1234.61;2890;38434
04.10.2015 15:00;5953.7;8658.48;3991;5977.45;6301.12;48425.1675;3847.44;894.1;23197;8849.8;40671;1572;4267.485;2924.555;24576;1187;426.75;779;367.07;1261;10381.25;12997.56;15838.45;4825.8;5495;3743;14476;1284.76;2890;39794.5
04.10.2015 16:00;6285.7;9059.68;4554;5865.36;6731.69;50730.82;3968.39;978.5;23377;9425;43617;1756;4595.345;2960.13;26369;1325;448;869;374.95;1427;10785.5;13289.14;17279.05;4877.8;6269;4240;15235;1419.79;3084;41552.5
04.10.2015 17:00;6513.4;9653.09;4686;5994.31;7169.56;53674.2975;4011.5;956.3;24722;9357.4;48130;2009;4892.5;3029.95;30539;1344;472.25;880;405.68;1559;11494;13941.63;18578.7;5050.6;6567;4722;15682;1390.12;3211;43325.5
04.10.2015 18:00;6249.7;9744.7425;4347;6474.55;6923.33;52182.885;3772.08;898.3;27457;9020.8;48255;1978;4685.405;3304.135;30015;1254;478.5;823;397.71;1526;11441;13889.51;17897.01;5628.7;6240;4726;15179;1472.5;3133;44096.5
04.10.2015 19:00;5873.4;9229.5975;4013;6287.06;6561.08;49813.3675;3509.2;825;27943;8924.4;45411;1846;4404.375;3281.32;28191;1109;451.25;733;375.81;1447;10801.5;13612.4;16828.73;5798.6;5779;4490;14377;1335.6;2973;41530.5
04.10.2015 20:00;5834.6;9055.2825;3709;6057.07;6419.07;48446;3197.66;747.2;26637;8828.2;45782;1789;4145.565;3055.385;26196;979;466.25;643;349.76;1319;10068.75;13207.2;15876.25;5551.7;5362;4160;13565;1262.26;2880;38732.5
04.10.2015 21:00;5502.3;8729.835;3341;5894.3;6132.42;45067.6725;2915.68;691.7;24784;8406.4;46855;1602;3930.9425;2773.13;23818;904;451.75;574;317.52;1140;9103.75;12621.65;14749.69;5268.7;5026;3784;12688;1145.08;2731;35166
04.10.2015 22:00;5135.3;7945.11;3106;5657.82;5916.92;42189.86;2734.72;657;23103;8102.7;43371;1414;3695.9625;2442.18;21663;866;420.25;537;282.26;1036;8304;12084.55;13902.19;4879;4861;3466;12109;1082.67;2673;30776.5
04.10.2015 23:00;4938.1;7703.38;2988;5523.87;5958.99;40733.5675;2624.79;644.3;21944;7884.5;41187;1289;3576.9325;2281.215;20404;850;392.25;522;254.52;901;7878.75;11856.3;13486.61;4596.4;4799;3102;11895;1004.26;2546;27477.5
05.10.2015 00:00;4891.4;7422.51;2967;5686.45;5862;40398.79;2598.57;644.1;21305;7810.9;39569;1234;3484.64;2167.815;19788;848;385.75;520;240.06;853;7696.25;11701.18;13318.11;4380.1;4813;2872;11799;1007.08;2493;26412
05.10.2015 01:00;4868.2;7421.2425;2991;5813.26;5810.62;41202.47;2611.88;653.5;20996;7956.1;37280;1216;3434.425;2079.26;19599;858;384.75;529;234.47;836;7668;11768.9;13445.79;4272.1;4849;2785;11844;1016.91;2495;25935.5
05.10.2015 02:00;5072.1;7563.585;3141;5849.66;5854.69;42687.1675;2677.17;690.3;21010;8323.8;36871;1246;3588.7575;2001;20047;926;391;571;226.87;834;7774.25;11973.84;13774.85;4191.4;5112;2834;12016;1024.83;2567;25415.5
05.10.2015 03:00;5880.6;8027.25;3554;5811.1;6353.83;47407.795;2958.78;829.3;21656;9290.6;39173;1380;3990.6275;2035.495;21675;1154;410.75;700;235.14;870;8298.25;12275.61;14788.94;4204.4;5679;3040;13243;1151.29;2760;25174.5
05.10.2015 04:00;7181.2;9211.4375;3904;6387.24;7598.5;57934.545;3665.85;951.5;24026;9811.7;45192;1712;4798.5925;2084.085;26998;1327;452.75;837;269.12;969;9777.25;13559.05;17496.14;4268.2;6428;3541;15188;1465.78;3189;25633.5
05.10.2015 05:00;7768.6;10391.6325;4115;6578.25;8018.06;64120.0075;4298.32;1046.3;27781;9958.1;51229;1922;5120.6775;2321.975;32044;1442;521;931;312.41;1044;12023;15133.72;19322.89;4543.6;6773;3965;16576;1616.04;3433;32525
05.10.2015 06:00;8056.6;10612.785;4159;7385.66;8098.48;65850.14;4459.74;1080.5;29810;10013;53060;2015;5167.12;2893.55;36273;1488;553.25;983;331.48;1104;13093.5;15749.08;20397.4;5013;6847;4192;17249;1524.73;3552;39991
05.10.2015 07:00;8046.4;10884.42;4065;7805.5;8145.27;65424.6675;4496.32;1079.3;30730;10069;54394;2025;5239.5875;3333.72;37613;1479;594.25;985;344.28;1121;13516;15581.52;20833.91;5750;6820;4228;17290;1575.26;3587;43265.5
05.10.2015 08:00;8052.7;11019.4875;4004;7815.5;8034.03;65838.465;4545.48;1079.3;31761;10017;54946;2003;5232.67;3463.175;37616;1461;611.5;964;338.2;1156;13529.75;15229.88;20647.9;6103.5;6781;4232;17182;1369.93;3587;44068
05.10.2015 09:00;8210.8;11169.565;3902;7973.96;8014.54;66252.41;4506.25;1052.1;32159;9848;55645;2037;5273.7;3500.045;37541;1437;624.5;923;346.09;1132;13451.25;14985.36;20848.53;6265.9;6760;4241;16799;1377.53;3532;44248
05.10.2015 10:00;8054.4;11097.0925;3925;8072.42;8066.15;65020.4175;4396.11;1073.6;32651;9794.6;56056;2014;5264.2225;3512.97;35377;1452;617.75;942;344.34;1129;13268.5;14613.58;20882.63;6450.8;6730;4161;16670;1349.33;3546;44669
05.10.2015 11:00;8020.2;11013.02;3901;7554.27;7985.78;64264.335;4394.59;1063.7;32456;9633;55286;1961;5245.3975;3517.035;35193;1438;610.5;934;341.4;1129;13454.75;14474.82;20902.66;6321;6711;4081;16428;1388.26;3521;44701.5
05.10.2015 12:00;7941.7;10868.515;3913;7552.36;7854.8;63637.495;4329;1049.3;31292;9603.8;54539;1897;5255.38;3517.035;36307;1419;599.75;915;336.15;1124;13362.75;14268.89;20443.28;6274.2;6633;4018;16213;1331.08;3457;44443
05.10.2015 13:00;7821.9;10846.7875;3899;7460.99;7834.78;63231.005;4175.16;1021.8;30630;9517.1;53123;1842;5242.2975;3517.035;36683;1384;595;893;337.25;1126;13336.5;14248.11;20216.43;6432.5;6545;3977;16175;1317.67;3421;44234
05.10.2015 14:00;7792.2;10780.0575;3928;7444.34;7702.41;62107.87;4155.15;992.3;30278;9520.8;51743;1816;5167.445;3517.035;36860;1348;573;860;340.31;1107;13488.5;14314.35;19835.96;6414.6;6595;4003;16000;1329.4;3389;43128
05.10.2015 15:00;7821;11001.38;4201;7360.28;7642.42;62438.1825;4438.21;1007.3;30458;9631.2;51183;1838;5111.8925;3546.185;36441;1372;560.25;873;342.1;1160;13664.5;14262.15;19806.34;6438.3;6746;4144;16211;1362.21;3369;45912.5
05.10.2015 16:00;7989.8;11146.7825;4611;7243.63;7890.78;63785.8125;4438.32;1080;30129;10235;53107;1998;5304.4075;3689.215;36715;1451;576.75;950;368.41;1320;13277;14325.7;21048.06;6270.6;7467;4538;16619;1447.94;3460;47281.5
05.10.2015 17:00;8094.4;11216.125;4628;7459.89;8311.33;67114.59;4411.95;1059.9;30743;10203;56074;2271;5515.335;3756.03;39718;1432;596.25;944;389.98;1483;13791.5;14707;22191.43;6159.2;7691;4956;17075;1606.56;3618;48189
05.10.2015 18:00;7571.5;10865.71;4335;7429.91;7959.4;63713.8875;4092.22;999.3;32913;9858.6;53835;2209;5305.6775;3816.945;37835;1320;565.5;874;379.31;1439;13315;14497.82;21519.18;6607.6;7232;4811;16453;1497.59;3618;47885.5
05.10.2015 19:00;6993.4;10263.75;4044;7006.71;7430.74;59749.9625;3799.14;909;32042;9653.3;49624;2040;4922.9725;3687.39;34881;1151;522;769;360.46;1329;12335;14158.55;19895.69;6678.8;6560;4597;15760;1364.5;3292;44593.5
05.10.2015 20:00;6814.5;9986.23;3687;6815.45;6980.78;55362.89;3412.02;818.3;28978;9397.6;49255;1916;4610.4075;3435.805;31324;1012;502.5;671;340.78;1371;11181.75;13567.23;18221.91;6289.1;6027;4285;14543;1383.96;3118;40860
05.10.2015 21:00;6187.8;9634.86;3329;6572.79;6563.88;50740.305;3066.72;753;26348;8910.6;49930;1692;4451.8625;3043.77;28297;932;472;595;321.18;1253;10189;12717.42;16906;5830.8;5698;3946;13587;1281.58;2983;36535
05.10.2015 22:00;5846.6;8940.87;3116;6016.7;6262.65;47700.8125;2813.9;729.6;24921;8568.8;46166;1465;4194.7575;2646.485;25721;893;438;559;310.9;709;9210.5;12303.97;15852.25;5341.1;5417;3615;12891;1189.42;2885;32147
05.10.2015 23:00;5535.7;8511.32;3010;5889.09;6224.67;45492.99;2712.44;713.9;23633;8449.3;43290;1344;4003.4275;2442.34;24280;885;408;544;287.62;640;8604.25;12034.66;15355.09;4951.9;5360;3282;12613;1131.52;2885;28672.5
06.10.2015 00:00;5439.4;8129.435;3022;6220.91;6156.92;44971.2375;2630.75;708.1;22948;8429.1;41643;1286;3793.6425;2307.155;23562;883;397.25;533;252;596;8364;11868.29;14972.98;4706.4;5339;3055;12337;1101.96;2671;27848
06.10.2015 01:00;5310.8;8019.7125;3009;6061.32;6054.86;45116.6025;2656.04;716.2;22483;8523.1;39169;1266;3750.0475;2202.675;23316;889;395.5;538;254.27;584;8284.25;11801.08;15007.1;4531;5399;2941;12238;1093.2;2676;27010
06.10.2015 02:00;5464.4;8092.535;3185;5983.82;6091.75;46608.69;2694.42;731.3;22330;8876.2;38376;1290;3854.3875;2122.9;23409;944;405.25;582;242.6;588;8351.25;11907.64;15254.59;4447.5;5539;2976;12681;1148.38;2773;26440.5
06.10.2015 03:00;6139;8482.7775;3535;5839.38;6574.72;51002.585;2936.49;885.1;22732;9838.9;40313;1417;4246.215;2116.325;24850;1158;423.5;706;264.84;613;8796.25;12223.72;15978.34;4432.6;5972;3157;13506;1211.22;2911;26404.5
06.10.2015 04:00;7412.7;9653.5025;3925;6204.77;7739.74;60480.365;3631.05;1010.8;24578;10301;45806;1752;4965.355;2162.245;29282;1326;460.5;839;291.52;676;10246.5;13451.23;18382.2;4510.9;6546;3653;15636;1493.91;3323;28301.5
06.10.2015 05:00;8226.1;10857.2525;4141;6593.27;8187.94;66763.575;4288.26;1095.9;28359;10379;51803;1941;5255.4625;2387.595;34357;1443;531.5;933;322.08;720;12515.5;14874.47;19972.21;4776.4;6843;4065;16970;1630.5;3532;35321.5
06.10.2015 06:00;8455.6;10995.89;4164;7423;8251.32;68779.9275;4438.57;1123.7;30123;10473;53164;2011;5300.5;2958.645;38431;1478;569.75;976;337.91;755;13602.75;15096.73;20685.08;5152.8;6871;4305;17161;1688.01;3628;41926
06.10.2015 07:00;8453.3;11212.57;4098;7825.59;8211.89;69172.125;4506.38;1118;30987;10331;54213;2068;5317.1175;3302.09;39911;1452;593.25;971;342.96;779;14141;15031.26;20965.51;5858.9;6842;4317;17179;1670.94;3651;43359
06.10.2015 08:00;8506.4;11297.2325;4092;7875.02;8129.19;70367.565;4565.48;1103.2;31701;10191;54542;2033;5341.65;3445.845;40012;1426;606.75;949;343.28;776;14230.75;14989.85;20816.69;6156;6792;4244;17032;1641.71;3540;44095
06.10.2015 09:00;8570.8;11433.5725;4042;8021.86;8127.25;71238.465;4569.31;1087.6;32110;10150;55118;1992;5357.0575;3454.635;39565;1395;620.25;910;343.36;788;14151.5;14824.68;21031.08;6234.6;6667;4295;16725;1666.15;3533;44127
06.10.2015 10:00;8329.3;11180.9475;4058;8233.25;8188.66;70219.9825;4473.59;1110.3;32496;9945;55217;2029;5355.9275;3470.635;37108;1401;620;931;318.67;793;13848;14590.75;21129.78;6341.7;6788;4215;16502;1663.38;3539;43967
06.10.2015 11:00;8252.2;11158.16;4012;7809.39;8074.02;69388.9575;4378.02;1104.8;32360;9786.4;54136;1980;5315.31;3501.98;37240;1384;621.75;923;260.5;887;13908.25;14450.75;21100.35;6161.4;6684;4128;16180;1702.61;3515;43837
06.10.2015 12:00;8131;10977.74;3926;7955.05;7966.19;67552.7175;4402.2;1095.2;31143;9779.2;53425;1925;5295.995;3474.44;38086;1366;615.5;900;257.8;775;13859.25;14355.07;20650.43;6089.5;6614;4089;16075;1676.16;3455;43644.5
